nome,hora,dia,source
CarlosBolsonaro,0:57,2019-02-05,Twitter for iPhone
CarlosBolsonaro,12:10,2019-02-05,Twitter for iPhone
CarlosBolsonaro,16:44,2019-02-05,Twitter for iPhone
CarlosBolsonaro,23:16,2019-02-05,Twitter for iPhone
CarlosBolsonaro,8:02,2019-02-06,Twitter for iPhone
CarlosBolsonaro,8:08,2019-02-06,Twitter for iPhone
CarlosBolsonaro,11:19,2019-02-06,Twitter for iPhone
CarlosBolsonaro,15:07,2019-02-06,Twitter for iPhone
CarlosBolsonaro,15:42,2019-02-06,Twitter for iPhone
CarlosBolsonaro,15:49,2019-02-06,Twitter for iPhone
CarlosBolsonaro,17:54,2019-02-06,Twitter for iPhone
CarlosBolsonaro,18:04,2019-02-06,Twitter for iPhone
CarlosBolsonaro,12:22,2019-02-07,Twitter for iPhone
CarlosBolsonaro,15:04,2019-02-07,Twitter for iPhone
CarlosBolsonaro,18:28,2019-02-07,Twitter for iPhone
CarlosBolsonaro,18:39,2019-02-07,Twitter for iPhone
CarlosBolsonaro,20:27,2019-02-07,Twitter for iPhone
CarlosBolsonaro,1:42,2019-02-08,Twitter for iPhone
CarlosBolsonaro,12:22,2019-02-08,Twitter for iPhone
CarlosBolsonaro,13:06,2019-02-08,Twitter for iPhone
CarlosBolsonaro,21:07,2019-02-08,Twitter for iPhone
CarlosBolsonaro,0:01,2019-02-09,Twitter for iPhone
CarlosBolsonaro,9:04,2019-02-09,Twitter for iPhone
CarlosBolsonaro,14:34,2019-02-09,Twitter for iPhone
CarlosBolsonaro,18:51,2019-02-09,Twitter for iPhone
CarlosBolsonaro,19:57,2019-02-09,Twitter for iPhone
CarlosBolsonaro,21:58,2019-02-09,Twitter for iPhone
CarlosBolsonaro,22:31,2019-02-09,Twitter for iPhone
CarlosBolsonaro,23:30,2019-02-09,Twitter for iPhone
CarlosBolsonaro,23:50,2019-02-09,Twitter for iPhone
CarlosBolsonaro,10:49,2019-02-10,Twitter for iPhone
CarlosBolsonaro,16:24,2019-02-10,Twitter for iPhone
CarlosBolsonaro,20:54,2019-02-10,Twitter for iPhone
CarlosBolsonaro,21:22,2019-02-10,Twitter for iPhone
CarlosBolsonaro,21:48,2019-02-10,Twitter for iPhone
CarlosBolsonaro,11:24,2019-02-11,Twitter for iPhone
CarlosBolsonaro,13:50,2019-02-11,Twitter for iPhone
CarlosBolsonaro,14:34,2019-02-11,Twitter for iPhone
CarlosBolsonaro,16:20,2019-02-11,Twitter for iPhone
CarlosBolsonaro,18:46,2019-02-11,Twitter for iPhone
CarlosBolsonaro,19:33,2019-02-11,Twitter for iPhone
CarlosBolsonaro,19:43,2019-02-11,Twitter for iPhone
CarlosBolsonaro,20:11,2019-02-11,Twitter for iPhone
CarlosBolsonaro,0:51,2019-02-12,Twitter for iPhone
CarlosBolsonaro,11:37,2019-02-12,Twitter for iPhone
CarlosBolsonaro,11:51,2019-02-12,Twitter for iPhone
jairbolsonaro,0:43,2018-08-01,Twitter for iPhone
jairbolsonaro,10:59,2018-08-01,Twitter for iPhone
jairbolsonaro,12:31,2018-08-01,Twitter for iPhone
jairbolsonaro,13:07,2018-08-01,Twitter for iPhone
jairbolsonaro,13:36,2018-08-02,Twitter for iPhone
jairbolsonaro,18:57,2018-08-02,Twitter for iPhone
jairbolsonaro,1:29,2018-08-03,Twitter for iPhone
jairbolsonaro,1:55,2018-08-03,Twitter for iPhone
jairbolsonaro,5:50,2018-08-03,Twitter for iPhone
jairbolsonaro,12:41,2018-08-03,Twitter for iPhone
jairbolsonaro,14:36,2018-08-03,Twitter for iPhone
jairbolsonaro,3:37,2018-08-04,Twitter for iPhone
jairbolsonaro,3:52,2018-08-04,Twitter for iPhone
jairbolsonaro,4:32,2018-08-04,Twitter for iPhone
jairbolsonaro,21:40,2018-08-04,Twitter for iPhone
jairbolsonaro,21:57,2018-08-04,Twitter for iPhone
jairbolsonaro,8:22,2018-08-06,Twitter for iPhone
jairbolsonaro,15:28,2018-08-06,Twitter for iPhone
jairbolsonaro,15:53,2018-08-06,Twitter for iPhone
jairbolsonaro,16:18,2018-08-06,Twitter for iPhone
jairbolsonaro,12:29,2018-08-07,Twitter for iPhone
jairbolsonaro,13:40,2018-08-07,Twitter for iPhone
jairbolsonaro,15:09,2018-08-07,Twitter for iPhone
jairbolsonaro,18:34,2018-08-07,Twitter for iPhone
jairbolsonaro,20:20,2018-08-07,Twitter for iPhone
jairbolsonaro,20:44,2018-08-07,Twitter for iPhone
jairbolsonaro,21:34,2018-08-07,Twitter for iPhone
jairbolsonaro,16:12,2018-10-26,Twitter for Android
jairbolsonaro,22:51,2018-08-07,Twitter for iPhone
jairbolsonaro,10:18,2018-08-08,Twitter for iPhone
jairbolsonaro,18:32,2018-08-08,Twitter for iPhone
jairbolsonaro,22:45,2018-08-08,Twitter for iPhone
jairbolsonaro,11:18,2018-08-09,Twitter for iPhone
jairbolsonaro,16:25,2018-08-09,Twitter for iPhone
jairbolsonaro,18:22,2018-08-09,Twitter for iPhone
jairbolsonaro,20:25,2018-08-09,Twitter for iPhone
jairbolsonaro,0:03,2018-08-10,Twitter for iPhone
jairbolsonaro,1:59,2018-08-10,Twitter for iPhone
jairbolsonaro,3:08,2018-08-10,Twitter for iPhone
jairbolsonaro,3:52,2018-08-10,Twitter for iPhone
jairbolsonaro,4:14,2018-08-10,Twitter for iPhone
jairbolsonaro,11:52,2018-08-10,Twitter for iPhone
jairbolsonaro,12:52,2018-08-10,Twitter for iPhone
jairbolsonaro,15:40,2018-08-10,Twitter for iPhone
jairbolsonaro,20:55,2018-08-10,Twitter for iPhone
jairbolsonaro,11:42,2018-08-11,Twitter for iPhone
jairbolsonaro,12:49,2018-08-11,Twitter for iPhone
jairbolsonaro,1:03,2018-08-12,Twitter for iPhone
jairbolsonaro,11:59,2018-08-12,Twitter for iPhone
jairbolsonaro,14:04,2018-08-12,Twitter for iPhone
jairbolsonaro,22:22,2018-08-12,Twitter for iPhone
jairbolsonaro,0:20,2018-08-13,Twitter for iPhone
jairbolsonaro,19:35,2018-08-13,Twitter for iPhone
jairbolsonaro,20:33,2018-08-13,Twitter for iPhone
jairbolsonaro,21:27,2018-08-13,Twitter for iPhone
jairbolsonaro,23:36,2018-08-13,Twitter for iPhone
jairbolsonaro,10:28,2018-08-14,Twitter for iPhone
jairbolsonaro,10:39,2018-08-14,Twitter for iPhone
jairbolsonaro,10:45,2018-08-14,Twitter for iPhone
jairbolsonaro,12:16,2018-08-14,Twitter for iPhone
jairbolsonaro,13:38,2018-08-14,Twitter for iPhone
jairbolsonaro,13:53,2018-08-14,Twitter for iPhone
jairbolsonaro,14:11,2018-08-14,Twitter for iPhone
jairbolsonaro,14:51,2018-08-14,Twitter for iPhone
jairbolsonaro,15:29,2018-08-14,Twitter for iPhone
jairbolsonaro,19:16,2018-08-14,Twitter for iPhone
jairbolsonaro,23:39,2018-08-14,Twitter for iPhone
jairbolsonaro,23:47,2018-08-14,Twitter for iPhone
jairbolsonaro,0:04,2018-08-15,Twitter for iPhone
jairbolsonaro,9:06,2018-08-15,Twitter for iPhone
jairbolsonaro,12:17,2018-08-15,Twitter for iPhone
jairbolsonaro,12:41,2018-08-15,Twitter for iPhone
jairbolsonaro,14:22,2018-08-15,Twitter for iPhone
jairbolsonaro,16:26,2018-08-15,Twitter for iPhone
jairbolsonaro,21:25,2018-08-15,Twitter for iPhone
jairbolsonaro,0:52,2018-08-16,Twitter for iPhone
jairbolsonaro,7:34,2018-08-16,Twitter for iPhone
jairbolsonaro,8:57,2018-08-16,Twitter for iPhone
jairbolsonaro,12:31,2018-08-16,Twitter for iPhone
jairbolsonaro,13:54,2018-08-16,Twitter for iPhone
jairbolsonaro,14:57,2018-08-16,Twitter for iPhone
jairbolsonaro,16:25,2018-08-16,Twitter for iPhone
jairbolsonaro,17:04,2018-08-16,Twitter for iPhone
jairbolsonaro,20:52,2018-08-16,Twitter for iPhone
jairbolsonaro,20:52,2018-08-16,Twitter for iPhone
jairbolsonaro,21:13,2018-08-16,Twitter for iPhone
jairbolsonaro,9:16,2018-08-17,Twitter for iPhone
jairbolsonaro,14:08,2018-08-17,Twitter for iPhone
jairbolsonaro,19:19,2018-08-17,Twitter for iPhone
jairbolsonaro,22:21,2018-08-17,Twitter for iPhone
jairbolsonaro,22:32,2018-08-17,Twitter for iPhone
jairbolsonaro,0:29,2018-08-18,Twitter for iPhone
jairbolsonaro,1:55,2018-08-18,Twitter for iPhone
jairbolsonaro,2:24,2018-08-18,Twitter for iPhone
jairbolsonaro,3:01,2018-08-18,Twitter for iPhone
jairbolsonaro,3:23,2018-08-18,Twitter for iPhone
jairbolsonaro,13:01,2018-08-18,Twitter for iPhone
jairbolsonaro,20:37,2018-08-18,Twitter for iPhone
jairbolsonaro,9:25,2018-08-19,Twitter for iPhone
jairbolsonaro,10:31,2018-08-19,Twitter for iPhone
jairbolsonaro,11:18,2018-08-19,Twitter for iPhone
jairbolsonaro,15:06,2018-08-19,Twitter for iPhone
jairbolsonaro,18:16,2018-08-19,Twitter for iPhone
jairbolsonaro,0:49,2018-08-20,Twitter for iPhone
jairbolsonaro,0:54,2018-08-20,Twitter for iPhone
jairbolsonaro,1:04,2018-08-20,Twitter for iPhone
jairbolsonaro,10:19,2018-08-20,Twitter for iPhone
jairbolsonaro,13:05,2018-08-20,Twitter for iPhone
jairbolsonaro,23:46,2018-08-20,Twitter for iPhone
jairbolsonaro,2:15,2018-08-21,Twitter for iPhone
jairbolsonaro,11:05,2018-08-21,Twitter for iPhone
jairbolsonaro,13:22,2018-08-21,Twitter for iPhone
jairbolsonaro,17:47,2018-08-21,Twitter for iPhone
jairbolsonaro,22:43,2018-08-21,Twitter for iPhone
jairbolsonaro,10:19,2018-08-22,Twitter for iPhone
jairbolsonaro,12:57,2018-08-22,Twitter for iPhone
jairbolsonaro,17:21,2018-08-22,Twitter for iPhone
jairbolsonaro,20:54,2018-08-22,Twitter for iPhone
jairbolsonaro,22:05,2018-08-22,Twitter for iPhone
jairbolsonaro,22:07,2018-08-22,Twitter for iPhone
jairbolsonaro,0:48,2018-08-23,Twitter for iPhone
jairbolsonaro,12:20,2018-08-23,Twitter for iPhone
jairbolsonaro,15:23,2018-08-23,Twitter for iPhone
jairbolsonaro,17:40,2018-08-23,Twitter for iPhone
jairbolsonaro,18:41,2018-08-23,Twitter for iPhone
jairbolsonaro,19:49,2018-08-23,Twitter for iPhone
jairbolsonaro,20:34,2018-08-23,Twitter for iPhone
jairbolsonaro,20:37,2018-08-23,Twitter for iPhone
jairbolsonaro,21:20,2018-08-23,Twitter for iPhone
jairbolsonaro,23:33,2018-08-23,Twitter for iPhone
jairbolsonaro,23:36,2018-08-23,Twitter for iPhone
jairbolsonaro,8:22,2018-08-24,Twitter for iPhone
jairbolsonaro,12:54,2018-08-24,Twitter for iPhone
jairbolsonaro,14:26,2018-08-24,Twitter for iPhone
jairbolsonaro,16:19,2018-08-24,Twitter for iPhone
jairbolsonaro,20:44,2018-08-24,Twitter for iPhone
jairbolsonaro,0:50,2018-08-25,Twitter for iPhone
jairbolsonaro,1:02,2018-08-25,Twitter for iPhone
jairbolsonaro,7:15,2018-08-25,Twitter for iPhone
jairbolsonaro,9:05,2018-08-25,Twitter for iPhone
jairbolsonaro,18:58,2018-08-25,Twitter for iPhone
jairbolsonaro,2:55,2018-08-26,Twitter for iPhone
jairbolsonaro,10:51,2018-08-26,Twitter for iPhone
jairbolsonaro,15:02,2018-08-26,Twitter for iPhone
jairbolsonaro,9:50,2018-08-27,Twitter for iPhone
jairbolsonaro,13:36,2018-08-27,Twitter for iPhone
jairbolsonaro,21:12,2018-08-27,Twitter for iPhone
jairbolsonaro,9:33,2018-08-28,Twitter for iPhone
jairbolsonaro,11:32,2018-08-28,Twitter for iPhone
jairbolsonaro,17:33,2018-08-28,Twitter for iPhone
jairbolsonaro,20:02,2018-08-28,Twitter for iPhone
jairbolsonaro,23:25,2018-08-28,Twitter for iPhone
jairbolsonaro,0:02,2018-08-29,Twitter for iPhone
jairbolsonaro,0:15,2018-08-29,Twitter for iPhone
jairbolsonaro,0:25,2018-08-29,Twitter for iPhone
jairbolsonaro,1:50,2018-08-29,Twitter for iPhone
jairbolsonaro,3:02,2018-08-29,Twitter for iPhone
jairbolsonaro,14:25,2018-08-29,Twitter for iPhone
jairbolsonaro,17:36,2018-08-29,Twitter for iPhone
jairbolsonaro,19:43,2018-08-29,Twitter for iPhone
jairbolsonaro,22:20,2018-08-29,Twitter for iPhone
jairbolsonaro,22:23,2018-08-29,Twitter for iPhone
jairbolsonaro,12:07,2018-08-30,Twitter for iPhone
jairbolsonaro,13:36,2018-08-30,Twitter for iPhone
jairbolsonaro,14:43,2018-08-30,Twitter for iPhone
jairbolsonaro,18:52,2018-08-30,Twitter for iPhone
jairbolsonaro,19:53,2018-08-30,Twitter for iPhone
jairbolsonaro,21:35,2018-08-30,Twitter for iPhone
jairbolsonaro,21:38,2018-08-30,Twitter for iPhone
jairbolsonaro,0:10,2018-08-31,Twitter for iPhone
jairbolsonaro,9:58,2018-08-31,Twitter for iPhone
jairbolsonaro,11:20,2018-08-31,Twitter for iPhone
jairbolsonaro,18:48,2018-08-31,Twitter for iPhone
jairbolsonaro,20:53,2018-08-31,Twitter for iPhone
jairbolsonaro,1:14,2018-09-01,Twitter for iPhone
jairbolsonaro,3:03,2018-09-01,Twitter for iPhone
jairbolsonaro,3:15,2018-09-01,Twitter for iPhone
jairbolsonaro,11:43,2018-09-01,Twitter for iPhone
jairbolsonaro,13:36,2018-09-01,Twitter for iPhone
jairbolsonaro,19:08,2018-09-01,Twitter for iPhone
jairbolsonaro,20:15,2018-09-01,Twitter for iPhone
jairbolsonaro,22:53,2018-09-01,Twitter for iPhone
jairbolsonaro,23:41,2018-09-01,Twitter for iPhone
jairbolsonaro,11:08,2018-09-02,Twitter for iPhone
jairbolsonaro,13:17,2018-09-02,Twitter for iPhone
jairbolsonaro,14:33,2018-09-02,Twitter for iPhone
jairbolsonaro,14:50,2018-09-02,Twitter for iPhone
jairbolsonaro,15:25,2018-09-02,Twitter for iPhone
jairbolsonaro,20:45,2018-09-02,Twitter for iPhone
jairbolsonaro,8:04,2018-09-03,Twitter for iPhone
jairbolsonaro,12:04,2018-09-03,Twitter for iPhone
jairbolsonaro,13:49,2018-09-03,Twitter for iPhone
jairbolsonaro,14:16,2018-09-03,Twitter for iPhone
jairbolsonaro,16:44,2018-09-03,Twitter for iPhone
jairbolsonaro,20:24,2018-09-03,Twitter for iPhone
jairbolsonaro,20:30,2018-09-03,Twitter for iPhone
jairbolsonaro,20:32,2018-09-03,Twitter for iPhone
jairbolsonaro,23:18,2018-09-03,Twitter for iPhone
jairbolsonaro,9:03,2018-09-04,Twitter for iPhone
jairbolsonaro,16:20,2018-09-04,Twitter for iPhone
jairbolsonaro,19:11,2018-09-04,Twitter for iPhone
jairbolsonaro,21:00,2018-09-04,Twitter for iPhone
jairbolsonaro,21:02,2018-09-04,Twitter for iPhone
jairbolsonaro,23:20,2018-09-04,Twitter for iPhone
jairbolsonaro,23:34,2018-09-04,Twitter for iPhone
jairbolsonaro,0:10,2018-09-05,Twitter for iPhone
jairbolsonaro,0:10,2018-09-05,Twitter for iPhone
jairbolsonaro,0:18,2018-09-05,Twitter for iPhone
jairbolsonaro,1:04,2018-09-05,Twitter for iPhone
jairbolsonaro,1:22,2018-09-05,Twitter for iPhone
jairbolsonaro,8:23,2018-09-05,Twitter for iPhone
jairbolsonaro,13:14,2018-09-05,Twitter for iPhone
jairbolsonaro,19:07,2018-09-05,Twitter for iPhone
jairbolsonaro,23:39,2018-09-05,Twitter for iPhone
jairbolsonaro,9:35,2018-09-06,Twitter for iPhone
jairbolsonaro,10:02,2018-09-06,Twitter for iPhone
jairbolsonaro,13:12,2018-09-06,Twitter for iPhone
jairbolsonaro,14:49,2018-09-06,Twitter for iPhone
jairbolsonaro,15:54,2018-09-06,Twitter for iPhone
jairbolsonaro,16:35,2018-09-06,Twitter for iPhone
jairbolsonaro,17:05,2018-09-07,Twitter for iPhone
jairbolsonaro,17:12,2018-09-07,Twitter for iPhone
jairbolsonaro,18:32,2018-09-08,Twitter for iPhone
jairbolsonaro,13:52,2018-09-09,Twitter for iPhone
jairbolsonaro,18:29,2018-09-09,Twitter for iPhone
jairbolsonaro,18:36,2018-09-09,Twitter for iPhone
jairbolsonaro,17:27,2018-09-10,Twitter for iPhone
jairbolsonaro,21:19,2018-09-10,Twitter for iPhone
jairbolsonaro,10:34,2018-09-11,Twitter for iPhone
jairbolsonaro,13:29,2018-09-11,Twitter for iPhone
jairbolsonaro,13:42,2018-09-11,Twitter for iPhone
jairbolsonaro,22:21,2018-09-11,Twitter for iPhone
jairbolsonaro,23:28,2018-09-11,Twitter for iPhone
jairbolsonaro,0:26,2018-09-12,Twitter for iPhone
jairbolsonaro,12:54,2018-09-12,Twitter for iPhone
jairbolsonaro,13:25,2018-09-12,Twitter for iPhone
jairbolsonaro,14:15,2018-09-12,Twitter for iPhone
jairbolsonaro,22:34,2018-09-12,Twitter for iPhone
jairbolsonaro,20:11,2018-09-13,Twitter for iPhone
jairbolsonaro,21:11,2018-09-13,Twitter for iPhone
jairbolsonaro,22:40,2018-09-13,Twitter for iPhone
jairbolsonaro,9:51,2018-09-14,Twitter for iPhone
jairbolsonaro,18:02,2018-09-14,Twitter for iPhone
jairbolsonaro,22:01,2018-09-14,Twitter for iPhone
jairbolsonaro,23:27,2018-09-14,Twitter for iPhone
jairbolsonaro,3:24,2018-09-15,Twitter for iPhone
jairbolsonaro,11:37,2018-09-15,Twitter for iPhone
jairbolsonaro,11:48,2018-09-15,Twitter for iPhone
jairbolsonaro,11:49,2018-09-15,Twitter for iPhone
jairbolsonaro,17:57,2018-09-15,Twitter for iPhone
jairbolsonaro,19:16,2018-09-15,Twitter for iPhone
jairbolsonaro,19:22,2018-09-15,Twitter for iPhone
jairbolsonaro,21:25,2018-09-15,Twitter for iPhone
jairbolsonaro,23:34,2018-09-15,Twitter for iPhone
jairbolsonaro,0:30,2018-09-16,Twitter for iPhone
jairbolsonaro,0:39,2018-09-16,Twitter for iPhone
jairbolsonaro,9:47,2018-09-16,Twitter for iPhone
jairbolsonaro,10:14,2018-09-16,Twitter for iPhone
jairbolsonaro,18:47,2018-09-16,Twitter for iPhone
jairbolsonaro,19:16,2018-09-16,Twitter for iPhone
jairbolsonaro,20:29,2018-09-16,Twitter for iPhone
jairbolsonaro,20:52,2018-09-16,Twitter for iPhone
jairbolsonaro,2:07,2018-09-17,Twitter for iPhone
jairbolsonaro,9:54,2018-09-17,Twitter for iPhone
jairbolsonaro,19:00,2018-09-17,Twitter for iPhone
jairbolsonaro,19:01,2018-09-17,Twitter for iPhone
jairbolsonaro,9:21,2018-09-18,Twitter for iPhone
jairbolsonaro,10:36,2018-09-18,Twitter for iPhone
jairbolsonaro,20:07,2018-09-18,Twitter for iPhone
jairbolsonaro,10:23,2018-09-19,Twitter for iPhone
jairbolsonaro,15:22,2018-09-19,Twitter for iPhone
jairbolsonaro,23:54,2018-09-19,Twitter for iPhone
jairbolsonaro,23:56,2018-09-19,Twitter for iPhone
jairbolsonaro,0:16,2018-09-20,Twitter for iPhone
jairbolsonaro,10:06,2018-09-20,Twitter for iPhone
jairbolsonaro,11:12,2018-09-20,Twitter for iPhone
jairbolsonaro,21:34,2018-09-20,Twitter for iPhone
jairbolsonaro,23:30,2018-09-20,Twitter for iPhone
jairbolsonaro,1:52,2018-09-21,Twitter for iPhone
jairbolsonaro,10:56,2018-09-21,Twitter for iPhone
jairbolsonaro,11:23,2018-09-21,Twitter for iPhone
jairbolsonaro,15:28,2018-09-21,Twitter for iPhone
jairbolsonaro,22:41,2018-09-21,Twitter for iPhone
jairbolsonaro,1:15,2018-09-22,Twitter for iPhone
jairbolsonaro,9:48,2018-09-22,Twitter for iPhone
jairbolsonaro,9:49,2018-09-22,Twitter for iPhone
jairbolsonaro,10:10,2018-09-22,Twitter for iPhone
jairbolsonaro,19:36,2018-09-22,Twitter for iPhone
jairbolsonaro,22:10,2018-09-22,Twitter for iPhone
jairbolsonaro,22:12,2018-09-22,Twitter for iPhone
jairbolsonaro,22:13,2018-09-22,Twitter for iPhone
jairbolsonaro,22:14,2018-09-22,Twitter for iPhone
jairbolsonaro,22:16,2018-09-22,Twitter for iPhone
jairbolsonaro,22:20,2018-09-22,Twitter for iPhone
jairbolsonaro,22:42,2018-09-22,Twitter for iPhone
jairbolsonaro,22:55,2018-09-22,Twitter for iPhone
jairbolsonaro,23:01,2018-09-22,Twitter for iPhone
jairbolsonaro,1:02,2018-09-23,Twitter for iPhone
jairbolsonaro,1:33,2018-09-23,Twitter for iPhone
jairbolsonaro,9:17,2018-09-23,Twitter for iPhone
jairbolsonaro,9:21,2018-09-23,Twitter for iPhone
jairbolsonaro,15:01,2018-09-23,Twitter for iPhone
jairbolsonaro,19:36,2018-09-23,Twitter for iPhone
jairbolsonaro,22:19,2018-09-23,Twitter for iPhone
jairbolsonaro,22:57,2018-09-23,Twitter for iPhone
jairbolsonaro,2:30,2018-09-24,Twitter for iPhone
jairbolsonaro,9:55,2018-09-24,Twitter for iPhone
jairbolsonaro,16:05,2018-09-24,Twitter for iPhone
jairbolsonaro,18:52,2018-09-24,Twitter for iPhone
jairbolsonaro,21:19,2018-09-24,Twitter for iPhone
jairbolsonaro,23:16,2018-09-24,Twitter for iPhone
jairbolsonaro,0:04,2018-09-25,Twitter for iPhone
jairbolsonaro,0:07,2018-09-25,Twitter for iPhone
jairbolsonaro,1:11,2018-09-25,Twitter for iPhone
jairbolsonaro,10:41,2018-09-25,Twitter for iPhone
jairbolsonaro,12:17,2018-09-25,Twitter for iPhone
jairbolsonaro,17:30,2018-09-25,Twitter for iPhone
jairbolsonaro,19:38,2018-09-25,Twitter for iPhone
jairbolsonaro,20:20,2018-09-25,Twitter for iPhone
jairbolsonaro,22:35,2018-09-25,Twitter for iPhone
jairbolsonaro,9:59,2018-09-26,Twitter for iPhone
jairbolsonaro,11:07,2018-09-26,Twitter for iPhone
jairbolsonaro,14:01,2018-09-26,Twitter for iPhone
jairbolsonaro,17:50,2018-09-26,Twitter for iPhone
jairbolsonaro,18:10,2018-09-26,Twitter for iPhone
jairbolsonaro,23:27,2018-09-26,Twitter for iPhone
jairbolsonaro,8:53,2018-09-27,Twitter for iPhone
jairbolsonaro,10:36,2018-09-27,Twitter for iPhone
jairbolsonaro,13:02,2018-09-27,Twitter for iPhone
jairbolsonaro,14:01,2018-09-27,Twitter for iPhone
jairbolsonaro,16:28,2018-09-27,Twitter for iPhone
jairbolsonaro,17:04,2018-09-27,Twitter for iPhone
jairbolsonaro,19:14,2018-09-27,Twitter for iPhone
jairbolsonaro,0:30,2018-09-28,Twitter for iPhone
jairbolsonaro,14:20,2018-09-28,Twitter for iPhone
jairbolsonaro,14:47,2018-09-28,Twitter for iPhone
jairbolsonaro,15:30,2018-09-28,Twitter for iPhone
jairbolsonaro,15:31,2018-09-28,Twitter for iPhone
jairbolsonaro,16:31,2018-09-28,Twitter for iPhone
jairbolsonaro,21:18,2018-09-28,Twitter for iPhone
jairbolsonaro,9:33,2018-09-29,Twitter for iPhone
jairbolsonaro,12:55,2018-09-29,Twitter for iPhone
jairbolsonaro,15:26,2018-09-29,Twitter for iPhone
jairbolsonaro,17:24,2018-09-29,Twitter for iPhone
jairbolsonaro,21:44,2018-09-29,Twitter for iPhone
jairbolsonaro,21:51,2018-09-29,Twitter for iPhone
jairbolsonaro,21:51,2018-09-29,Twitter for iPhone
jairbolsonaro,21:52,2018-09-29,Twitter for iPhone
jairbolsonaro,23:18,2018-09-29,Twitter for iPhone
jairbolsonaro,23:45,2018-09-29,Twitter for iPhone
jairbolsonaro,9:29,2018-09-30,Twitter for iPhone
jairbolsonaro,10:08,2018-09-30,Twitter for iPhone
jairbolsonaro,15:46,2018-09-30,Twitter for iPhone
jairbolsonaro,16:21,2018-09-30,Twitter for iPhone
jairbolsonaro,17:57,2018-09-30,Twitter for iPhone
jairbolsonaro,19:43,2018-09-30,Twitter for iPhone
jairbolsonaro,21:32,2018-09-30,Twitter for iPhone
jairbolsonaro,23:51,2018-09-30,Twitter for iPhone
jairbolsonaro,23:53,2018-09-30,Twitter for iPhone
jairbolsonaro,0:18,2018-10-01,Twitter for iPhone
jairbolsonaro,0:25,2018-10-01,Twitter for iPhone
jairbolsonaro,0:40,2018-10-01,Twitter for iPhone
jairbolsonaro,0:47,2018-10-01,Twitter for iPhone
jairbolsonaro,1:01,2018-10-01,Twitter for iPhone
jairbolsonaro,1:15,2018-10-01,Twitter for iPhone
jairbolsonaro,1:24,2018-10-01,Twitter for iPhone
jairbolsonaro,1:47,2018-10-01,Twitter for iPhone
jairbolsonaro,1:52,2018-10-01,Twitter for iPhone
jairbolsonaro,1:58,2018-10-01,Twitter for iPhone
jairbolsonaro,2:51,2018-10-01,Twitter for iPhone
jairbolsonaro,3:12,2018-10-01,Twitter for iPhone
jairbolsonaro,3:36,2018-10-01,Twitter for iPhone
jairbolsonaro,3:43,2018-10-01,Twitter for iPhone
jairbolsonaro,10:05,2018-10-01,Twitter for iPhone
jairbolsonaro,10:52,2018-10-01,Twitter for iPhone
jairbolsonaro,15:55,2018-10-01,Twitter for iPhone
jairbolsonaro,20:00,2018-10-01,Twitter for iPhone
jairbolsonaro,20:07,2018-10-01,Twitter for iPhone
jairbolsonaro,21:40,2018-10-01,Twitter for iPhone
jairbolsonaro,22:51,2018-10-01,Twitter for iPhone
jairbolsonaro,1:02,2018-10-02,Twitter for iPhone
jairbolsonaro,1:46,2018-10-02,Twitter for iPhone
jairbolsonaro,1:46,2018-10-02,Twitter for iPhone
jairbolsonaro,2:00,2018-10-02,Twitter for iPhone
jairbolsonaro,10:38,2018-10-02,Twitter for iPhone
jairbolsonaro,13:53,2018-10-02,Twitter for iPhone
jairbolsonaro,15:32,2018-10-02,Twitter for iPhone
jairbolsonaro,23:00,2018-10-02,Twitter for iPhone
jairbolsonaro,0:03,2018-10-03,Twitter for iPhone
jairbolsonaro,0:25,2018-10-03,Twitter for iPhone
jairbolsonaro,0:47,2018-10-03,Twitter for iPhone
jairbolsonaro,0:47,2018-10-03,Twitter for iPhone
jairbolsonaro,2:17,2018-10-03,Twitter for iPhone
jairbolsonaro,10:27,2018-10-03,Twitter for iPhone
jairbolsonaro,11:24,2018-10-03,Twitter for iPhone
jairbolsonaro,15:13,2018-10-03,Twitter for iPhone
jairbolsonaro,17:28,2018-10-03,Twitter for iPhone
jairbolsonaro,19:03,2018-10-03,Twitter for iPhone
jairbolsonaro,20:54,2018-10-03,Twitter for iPhone
jairbolsonaro,21:14,2018-10-03,Twitter for iPhone
jairbolsonaro,21:28,2018-10-03,Twitter for iPhone
jairbolsonaro,21:59,2018-10-03,Twitter for iPhone
jairbolsonaro,22:27,2018-10-03,Twitter for iPhone
jairbolsonaro,23:54,2018-10-03,Twitter for iPhone
jairbolsonaro,12:06,2018-10-04,Twitter for iPhone
jairbolsonaro,16:43,2018-10-04,Twitter for iPhone
jairbolsonaro,16:49,2018-10-04,Twitter for iPhone
jairbolsonaro,16:59,2018-10-04,Twitter for iPhone
jairbolsonaro,21:48,2018-10-04,Twitter for iPhone
jairbolsonaro,0:19,2018-10-05,Twitter for iPhone
jairbolsonaro,9:15,2018-10-05,Twitter for iPhone
jairbolsonaro,10:33,2018-10-05,Twitter for iPhone
jairbolsonaro,16:42,2018-10-05,Twitter for iPhone
jairbolsonaro,18:41,2018-10-05,Twitter for iPhone
jairbolsonaro,0:13,2018-10-06,Twitter for iPhone
jairbolsonaro,10:45,2018-10-06,Twitter for iPhone
jairbolsonaro,16:14,2018-10-06,Twitter for iPhone
